"","chrom","wstart","wstop","nco_Lacaune_M","nco_Lacaune_F","nco_Soay_F","nco_Soay_M","coverage_Lacaune_M","coverage_Lacaune_F","coverage_Soay_F","coverage_Soay_M"
"1213","8",18000000,19000000,167,12,80,56,8984.758363,483,4468,4153.539574
"1214","8",19000000,20000000,139,9,58,73,8987,483,4468,4154.850665
"1215","8",20000000,21000000,180,14,77,65,8987,483,4468,4155.965845
"1216","8",21000000,22000000,94,10,53,43,8987.989876,483,4468,4156
"1217","8",22000000,23000000,68,4,38,39,8989,483,4468,4156
"1218","8",23000000,24000000,123,10,69,56,8989.826637,483,4468,4156
"1219","8",24000000,25000000,127,5,45,49,8990,483,4468.948913,4156.13989
"1220","8",25000000,26000000,152,13,68,62,8990.031676,483,4469,4157
"1221","8",26000000,27000000,68,6,50,41,8991,483,4469,4157
"1222","8",27000000,28000000,52,2,32,35,8991,483,4469,4157
"1223","8",28000000,29000000,44,3,41,16,8991,483,4469,4157
"1224","8",29000000,30000000,63,10,43,33,8991,483,4469,4157
"1225","8",30000000,31000000,90,4,51,48,8991,483,4469.476357,4157
"1226","8",31000000,32000000,93,4,51,35,8991,483,4470.344325,4157
"1227","8",32000000,33000000,98,3,32,38,8990.159065,483,4471,4157
"1228","8",33000000,34000000,116,6,26,45,8990,483,4471,4157
"1229","8",34000000,35000000,121,5,31,39,8990,483,4471,4157
"1230","8",35000000,36000000,76,3,41,41,8990,483,4471,4157
"1231","8",36000000,37000000,87,2,41,58,8990,483,4471,4157
"1232","8",37000000,38000000,76,4,50,42,8990,483,4471,4157
"1233","8",38000000,39000000,119,4,56,39,8990,483,4471,4157
"1234","8",39000000,40000000,114,7,37,49,8990,483,4471,4157
"1235","8",40000000,41000000,72,3,23,27,8990,483,4471,4157
"1236","8",41000000,42000000,110,5,38,40,8990,483,4471,4157
"1237","8",42000000,43000000,83,2,36,31,8990,483,4471,4157
"1238","8",43000000,44000000,54,1,26,20,8990,483,4471,4157
"1239","8",44000000,45000000,60,0,42,34,8990,483,4471,4157
"1240","8",45000000,46000000,54,2,24,26,8990,483,4471,4157
"1241","8",46000000,47000000,86,5,46,40,8990,483,4471,4157
"1242","8",47000000,48000000,73,2,83,41,8990,483,4471,4157
"1243","8",48000000,49000000,99,8,53,46,8990,483,4471,4157
"1244","8",49000000,50000000,57,4,40,28,8990,483,4471,4157
"1245","8",50000000,51000000,68,5,31,23,8990,483,4471,4157
"1246","8",51000000,52000000,53,2,16,23,8990,483,4471,4157
"1247","8",52000000,53000000,45,2,23,21,8990,483,4471,4157
"1248","8",53000000,54000000,83,5,35,36,8990,483,4471,4157
"1249","8",54000000,55000000,79,5,48,42,8990,483,4471,4157
"1250","8",55000000,56000000,68,4,41,25,8990,483,4471,4157
"1251","8",56000000,57000000,186,12,63,92,8990,483,4471,4157
"1252","8",57000000,58000000,92,8,47,45,8990,483,4471,4157
"1253","8",58000000,59000000,101,6,58,33,8990,483,4471,4157
"1254","8",59000000,60000000,84,3,47,35,8990,483,4471,4157
"1255","8",60000000,61000000,72,4,66,22,8990,483,4471,4157
"1256","8",61000000,62000000,75,7,80,49,8989.197311,483,4471,4157
"1257","8",62000000,63000000,99,12,66,40,8989,483,4471,4157
"1258","8",63000000,64000000,66,5,62,30,8988.931807,483,4471,4157
"1259","8",64000000,65000000,95,8,68,39,8988,483,4471,4157
"1260","8",65000000,66000000,78,6,47,49,8988,483,4471,4157
"1261","8",66000000,67000000,123,4,74,45,8988,483,4471,4157
"1262","8",67000000,68000000,129,9,56,49,8988,483,4470.860233,4157
"1263","8",68000000,69000000,150,12,96,66,8988,483,4470,4156.850612
"1264","8",69000000,70000000,99,5,72,53,8988,483,4470,4156
"1265","8",70000000,71000000,62,1,64,32,8988,483,4470,4156
"1266","8",71000000,72000000,101,5,83,49,8987.520455,483,4470,4156
"1267","8",72000000,73000000,150,6,78,60,8987,483,4469.34228,4155.208084
"1268","8",73000000,74000000,81,6,88,33,8987,483,4469,4155
"1269","8",74000000,75000000,108,4,90,69,8986.743244,483,4468.555627,4154.388115
"1270","8",75000000,76000000,212,13,63,66,8985.860833,483,4467.931124,4154
"1271","8",76000000,77000000,233,10,67,73,8978.824751,483,4458.127292,4153.716034
"1272","8",77000000,78000000,130,5,52,42,8976.108893,483,4456,4153
"1273","8",78000000,79000000,77,5,33,37,8974.641998,483,4456,4153
"1274","8",79000000,80000000,120,8,44,68,8969.001716,483,4453.007206,4152.334517
"1275","8",80000000,81000000,110,5,43,50,8966.497962,483,4430.881999,4143.222492
"1276","8",81000000,82000000,122,3,46,53,8960.163076,481.542914,4424.977797,4142.161547
"1277","8",82000000,83000000,203,12,59,90,8947.48587,475.903007,4421.942198,4140.964679
"1278","8",83000000,84000000,202,6,46,102,8923.200373,475,4401.205086,4131.207036
"1279","8",84000000,85000000,339,7,70,191,8903.545511,474.737842,4381.024878,4120.741044
"1280","8",85000000,86000000,145,1,47,96,8882.041706,474,4357.600409,4082.539379
"1281","8",86000000,87000000,271,6,43,102,8854.641749,472.209444,4325.703038,4015.753123
"1282","8",87000000,88000000,314,5,33,127,8717.392743,466.882018,4107.310934,3743.030345
"1283","8",88000000,89000000,279,3,19,99,8532.219986,464.212025,3756.18844,3360.565506
"1284","8",89000000,90000000,129,4,8,40,7764.42262,444.068105,2885.758648,2595.50152
"1285","8",90000000,91000000,19,0,3,6,2207.042638,139.72823,959.819788,870.79315
"1286","9",0,1000000,78,0,11,28,2548.864165,167.251419,1456.59564,1388.514341
"1287","9",1000000,2000000,376,2,25,138,8388.203394,462.7144,4056.369631,3873.733489
"1288","9",2000000,3000000,377,5,33,174,8814.607036,473.755821,4224.850265,3998.276316
"1289","9",3000000,4000000,193,6,34,86,8888.863617,479.463346,4351.035649,4046.366709
"1290","9",4000000,5000000,199,4,23,70,8911.802532,481,4398.048956,4076.790093
"1291","9",5000000,6000000,237,5,28,94,8928.991887,481,4411.522479,4090.761389
"1292","9",6000000,7000000,132,0,8,33,8944.382902,481,4422.564294,4128
"1293","9",7000000,8000000,50,1,9,20,8947.16199,481,4424.059535,4128.612716
"1294","9",8000000,9000000,56,0,11,21,8948.242722,481,4425,4129.242722
"1295","9",9000000,10000000,28,0,12,18,8949.554799,481,4427.3419,4134.881613
"1296","9",10000000,11000000,20,1,10,19,8950,481,4428,4135
"1297","9",11000000,12000000,29,0,9,14,8950,481,4428,4135
"1298","9",12000000,13000000,48,2,21,27,8951.386666,481,4429.863522,4135.310587
"1299","9",13000000,14000000,57,6,33,29,8954.32506,481,4434,4136
"1300","9",14000000,15000000,140,8,51,73,8955.848766,481,4434.957645,4136
"1301","9",15000000,16000000,280,9,57,116,8961.53923,481,4443.362027,4141.633121
"1302","9",16000000,17000000,159,3,46,95,8964.498264,481,4448,4143
"1303","9",17000000,18000000,327,12,90,131,8967.783205,481,4451.638077,4143
"1304","9",18000000,19000000,193,11,112,86,8969.748618,481,4453.802262,4147.759751
"1305","9",19000000,20000000,135,2,69,55,8970.499535,481,4454.156375,4151
"1306","9",20000000,21000000,221,13,56,104,8971.49861,481,4456.43469,4151
"1307","9",21000000,22000000,125,7,43,62,8972,481,4460,4151
"1308","9",22000000,23000000,175,3,55,63,8972.408773,481,4460.762949,4152.174268
"1309","9",23000000,24000000,116,4,48,68,8973.151751,481,4461.887894,4153
"1310","9",24000000,25000000,159,8,87,83,8974.472844,481.687342,4462,4154.031013
"1311","9",25000000,26000000,157,9,69,86,8975,483,4462,4156
"1312","9",26000000,27000000,156,7,66,52,8975,483,4462,4156
"1313","9",27000000,28000000,73,6,52,26,8975.236695,483,4462,4156
"1314","9",28000000,29000000,103,6,61,49,8976,483,4465.989728,4156
"1315","9",29000000,30000000,87,5,56,44,8976,483,4471,4156
"1316","9",30000000,31000000,79,7,49,29,8976,483,4471,4156
"1317","9",31000000,32000000,102,7,73,33,8976,483,4471,4156
"1318","9",32000000,33000000,115,5,54,59,8976,483,4471,4156
"1319","9",33000000,34000000,43,8,51,22,8976,483,4471,4156
"1320","9",34000000,35000000,77,7,55,30,8976,483,4471,4156
"1321","9",35000000,36000000,109,6,55,34,8976,483,4471,4156
"1322","9",36000000,37000000,59,7,52,30,8976,483,4471,4156
"1323","9",37000000,38000000,50,3,43,28,8976,483,4471,4156
"1324","9",38000000,39000000,108,5,60,35,8976,483,4471,4156
"1325","9",39000000,40000000,109,6,52,37,8976,483,4471,4156
"1326","9",40000000,41000000,168,8,71,75,8976,483,4471,4156
"1327","9",41000000,42000000,135,9,70,64,8976,483,4471,4156
"1328","9",42000000,43000000,75,5,64,38,8983.400032,483,4471,4156
"1329","9",43000000,44000000,60,2,33,39,8991,483,4471,4156
"1330","9",44000000,45000000,98,6,31,46,8991,483,4471,4156
"1331","9",45000000,46000000,128,5,37,54,8990.864372,483,4471,4156.107926
"1332","9",46000000,47000000,112,3,25,47,8990,483,4471,4157
"1333","9",47000000,48000000,88,2,34,29,8990,483,4471,4157
"1334","9",48000000,49000000,115,3,37,50,8990,483,4471,4157
"1335","9",49000000,50000000,99,4,37,76,8990,483,4471,4157
"1336","9",50000000,51000000,106,2,46,44,8990,483,4471,4157
"1337","9",51000000,52000000,106,4,33,47,8990,483,4471,4157
"1338","9",52000000,53000000,54,3,37,44,8990,483,4471,4157
"1339","9",53000000,54000000,64,3,26,30,8990,483,4471,4157
"1340","9",54000000,55000000,51,3,39,25,8990,483,4471,4157
"1341","9",55000000,56000000,95,3,48,33,8990,483,4471,4157
"1342","9",56000000,57000000,90,9,56,55,8990,483,4471,4157
"1343","9",57000000,58000000,78,5,55,45,8990,483,4471,4157
"1344","9",58000000,59000000,93,7,69,52,8990,483,4471,4157
"1345","9",59000000,60000000,177,5,65,69,8990,483,4471,4157
"1346","9",60000000,61000000,102,4,51,38,8989.80287,483,4471,4157
"1347","9",61000000,62000000,141,4,63,50,8989,483,4471,4157
"1348","9",62000000,63000000,52,7,51,36,8989,483,4471,4157
"1349","9",63000000,64000000,53,7,21,18,8989,483,4471,4157
"1350","9",64000000,65000000,47,1,13,9,8989,483,4470.801664,4157
"1351","9",65000000,66000000,53,3,19,19,8989,483,4469,4157
"1352","9",66000000,67000000,56,1,30,22,8988.729751,483,4469,4157
"1353","9",67000000,68000000,68,5,37,30,8988,483,4469,4157
"1354","9",68000000,69000000,76,6,45,20,8988,483,4469,4157
"1355","9",69000000,70000000,56,2,29,17,8988,483,4469,4157
"1356","9",70000000,71000000,107,10,50,34,8988,483,4469,4157
"1357","9",71000000,72000000,151,10,66,49,8988,483,4469,4157
"1358","9",72000000,73000000,172,8,72,55,8987.078795,483,4469,4157
"1359","9",73000000,74000000,131,6,87,42,8985,483,4469,4157
"1360","9",74000000,75000000,71,4,43,19,8984.072406,483,4469,4157
"1361","9",75000000,76000000,134,12,82,69,8984,483,4469,4157
"1362","9",76000000,77000000,143,14,72,56,8981.634877,483,4469,4157
"1363","9",77000000,78000000,53,0,55,53,8980,483,4469,4157
"1364","9",78000000,79000000,89,7,42,34,8980,483,4469,4157
"1365","9",79000000,80000000,96,4,63,52,8978.568634,483,4469,4156.292813
"1366","9",80000000,81000000,112,6,87,59,8976.313549,483,4468.507629,4155.719927
"1367","9",81000000,82000000,132,17,85,53,8976,483,4465.704356,4155
"1368","9",82000000,83000000,73,9,90,46,8975.058568,482.789321,4463.420648,4155
"1369","9",83000000,84000000,158,9,73,46,8972.089872,482,4455.67203,4154.01688
"1370","9",84000000,85000000,208,8,71,93,8970.041502,482,4453.301249,4153.883482
"1371","9",85000000,86000000,122,2,69,65,8965.002162,482,4451.079242,4153
"1372","9",86000000,87000000,104,4,57,76,8962.156399,482,4449.194877,4149.779508
"1373","9",87000000,88000000,253,6,84,89,8951.000013,481.462352,4444.777268,4146.84482
"1374","9",88000000,89000000,224,4,65,86,8938.747048,480.480059,4433.650254,4139.519008
"1375","9",89000000,90000000,233,4,87,175,8905.318143,479.324027,4409.060643,4099.653242
"1376","9",90000000,91000000,363,6,40,191,8790.473233,470.157883,4360.664408,3983.997611
"1377","9",91000000,92000000,307,5,50,145,8638.411409,447.673087,4098.422586,3796.401074
"1378","9",92000000,93000000,259,4,40,119,8379.107182,427.008538,3978.32421,3692.880469
"1379","9",93000000,94000000,98,1,25,63,7790.188383,411.205528,3816.031434,3579.599496
"1380","9",94000000,95000000,30,2,5,7,2720.915923,169.593429,1780.184601,1700.391571
"1381","10",1000000,2000000,10,0,2,7,1374.235801,119.00958,807.758889,772.323123
"1382","10",2000000,3000000,45,1,6,25,6440.828704,411.394019,3396.276166,3111.264454
"1383","10",3000000,4000000,110,0,6,41,8147.273927,456.011686,3895.248859,3515.592989
"1384","10",4000000,5000000,172,3,16,70,8396.429751,467.17131,4004.439739,3644.075042
"1385","10",5000000,6000000,118,2,23,49,8585.31103,471,4189.768379,3869.706924
"1386","10",6000000,7000000,75,2,9,31,8649.876874,471,4244.753432,3887.181551
"1387","10",7000000,8000000,72,3,8,29,8672.215607,471,4255.964881,3896.354054
"1388","10",8000000,9000000,95,5,22,31,8704.336327,471,4268.460186,3917.114183
"1389","10",9000000,10000000,148,0,40,46,8744.540022,471,4284.122337,3927.997967
"1390","10",10000000,11000000,171,12,88,57,8801.735303,471.160835,4312.190311,3952.110705
"1391","10",11000000,12000000,215,11,98,100,8869.143548,472.292564,4399.376519,4048.668284
"1392","10",12000000,13000000,293,18,100,100,8918.046562,474,4436.958753,4124.157949
"1393","10",13000000,14000000,352,14,130,110,8946.748576,481.551368,4449.522814,4138.750156
"1394","10",14000000,15000000,149,11,91,84,8959.371981,482,4460.151463,4143.498444
"1395","10",15000000,16000000,151,5,100,98,8962.402737,482,4465.824608,4146.593591
"1396","10",16000000,17000000,257,4,63,122,8965.264022,482.661822,4467.876708,4150.911471
"1397","10",17000000,18000000,215,14,99,137,8970.676609,483,4470,4155
"1398","10",18000000,19000000,147,4,72,96,8972,483,4470,4155.171661
"1399","10",19000000,20000000,96,5,44,56,8975.602248,483,4470,4156
"1400","10",20000000,21000000,154,12,68,78,8984.0233,483,4470,4156
"1401","10",21000000,22000000,211,13,84,89,8986,483,4470,4156
"1402","10",22000000,23000000,245,6,95,97,8987.091046,483,4470,4156
"1403","10",23000000,24000000,153,10,94,67,8988,483,4470,4156
"1404","10",24000000,25000000,85,7,58,53,8988,483,4470,4156
"1405","10",25000000,26000000,136,3,60,67,8988,483,4470,4156
"1406","10",26000000,27000000,72,4,42,40,8988,483,4470,4156
"1407","10",27000000,28000000,61,5,44,35,8988.265776,483,4470,4156
"1408","10",28000000,29000000,71,1,49,44,8989,483,4470,4156
"1409","10",29000000,30000000,175,3,54,57,8989,483,4470,4156
"1410","10",30000000,31000000,119,7,45,69,8989,483,4470.440556,4156
"1411","10",31000000,32000000,154,10,48,61,8989,483,4471,4156
"1412","10",32000000,33000000,179,4,42,83,8989,483,4471,4156
"1413","10",33000000,34000000,135,6,56,76,8989,483,4471,4156
"1414","10",34000000,35000000,77,6,32,39,8989,483,4471,4156
"1415","10",35000000,36000000,67,4,25,24,8989.334609,483,4471,4156
"1416","10",36000000,37000000,14,2,9,8,8990,483,4471,4156
"1417","10",37000000,38000000,9,2,8,8,8990,483,4471,4156
"1418","10",38000000,39000000,12,2,9,8,8990,483,4471,4156
"1419","10",39000000,40000000,18,2,19,7,8990,483,4471,4156
"1420","10",40000000,41000000,24,2,26,7,8990,483,4471,4156
"1421","10",41000000,42000000,14,0,14,9,8990,483,4471,4156
"1422","10",42000000,43000000,8,1,10,8,8990,483,4471,4156
"1423","10",43000000,44000000,17,2,11,4,8990,483,4471,4156
"1424","10",44000000,45000000,11,2,14,3,8990,483,4471,4156
"1425","10",45000000,46000000,15,1,21,7,8990,483,4471,4156
"1426","10",46000000,47000000,44,6,36,19,8990.195374,483,4471,4156
"1427","10",47000000,48000000,105,8,71,21,8990.983921,483,4471,4156
"1428","10",48000000,49000000,117,7,70,29,8990,483,4471,4156
"1429","10",49000000,50000000,87,5,60,33,8990,483,4471,4156
"1430","10",50000000,51000000,96,4,48,22,8990,483,4471,4156.398764
"1431","10",51000000,52000000,134,15,81,49,8990,483,4471,4156.070058
"1432","10",52000000,53000000,117,3,82,61,8990,483,4471,4156
"1433","10",53000000,54000000,127,7,91,57,8990,483,4471,4156
"1434","10",54000000,55000000,194,14,105,65,8990,483,4471,4156
"1435","10",55000000,56000000,74,10,75,25,8990,483,4471,4156
"1436","10",56000000,57000000,59,2,65,35,8990,483,4471,4156
"1437","10",57000000,58000000,59,7,41,27,8990,483,4471,4156
"1438","10",58000000,59000000,61,3,49,27,8990,483,4471,4156
"1439","10",59000000,60000000,66,4,46,22,8990,483,4470.095153,4155.222134
"1440","10",60000000,61000000,56,6,36,30,8990,483,4469.549942,4154
"1441","10",61000000,62000000,44,3,33,19,8990,483,4469,4154
"1442","10",62000000,63000000,59,7,47,17,8990,483,4469,4154
"1443","10",63000000,64000000,93,6,47,30,8990,483,4469,4154
"1444","10",64000000,65000000,52,4,25,26,8990,483,4469,4154
"1445","10",65000000,66000000,106,2,47,28,8990,483,4469,4154
"1446","10",66000000,67000000,57,7,45,36,8990,483,4469,4154
"1447","10",67000000,68000000,87,8,30,46,8989.797018,483,4469,4154
"1448","10",68000000,69000000,133,7,60,60,8989,483,4469,4154
"1449","10",69000000,70000000,54,8,45,28,8989,483,4469,4154
"1450","10",70000000,71000000,57,3,70,37,8989,483,4469,4154
"1451","10",71000000,72000000,55,3,68,37,8988.470411,483,4469,4154
"1452","10",72000000,73000000,53,3,45,34,8987.901888,483,4469,4154
"1453","10",73000000,74000000,108,14,58,33,8986.906302,483,4469,4154
"1454","10",74000000,75000000,195,10,55,105,8986,483,4469,4153.230546
"1455","10",75000000,76000000,132,7,38,43,8984.820096,483,4469,4153
"1456","10",76000000,77000000,110,9,66,77,8984,483,4467.441881,4152.863033
"1457","10",77000000,78000000,328,15,112,125,8974.813803,483,4455.798738,4149.730016
"1458","10",78000000,79000000,295,10,93,109,8965.039713,483,4452.159262,4145.161691
"1459","10",79000000,80000000,158,9,60,91,8955.56517,483,4447.607407,4143.092293
"1460","10",80000000,81000000,224,6,78,121,8945.978514,482.942406,4420.583281,4137.280947
"1461","10",81000000,82000000,356,10,60,169,8892.121352,481.023746,4399.390079,4116.183685
"1462","10",82000000,83000000,370,11,79,161,8826.438545,480.867736,4364.588519,4072.345358
"1463","10",83000000,84000000,244,3,49,135,8762.282628,477.65699,4297.688912,3971.920529
"1464","10",84000000,85000000,379,6,22,164,8635.884215,470.410826,4073.818969,3740.685331
"1465","10",85000000,86000000,146,3,10,76,7978.924974,446.942008,3332.910227,3092.271772
"1466","10",86000000,87000000,19,1,2,8,2191.465493,137.311116,666.509209,649.161452
"1467","11",0,1000000,7,0,0,2,1120.274333,62.149252,530.398852,546.991575
"1468","11",1000000,2000000,21,0,0,8,6760.39746,436.485064,2100.409312,2139.534809
"1469","11",2000000,3000000,58,0,5,18,7801.80263,458.167348,2245.985581,2297.134733
"1470","11",3000000,4000000,77,1,6,18,8415.787146,462.354226,2645.130881,2608.652601
"1471","11",4000000,5000000,105,3,19,54,8589.989489,468.319031,3320.942473,3221.820318
"1472","11",5000000,6000000,277,11,50,84,8688.91899,476.008159,3941.313222,3761.181255
"1473","11",6000000,7000000,282,12,71,115,8790.888635,479.437248,4215.782731,3970.671814
"1474","11",7000000,8000000,534,17,97,228,8882.142985,481,4350.545656,4068.498313
"1475","11",8000000,9000000,293,10,85,143,8947.4894,481,4412.321219,4115.45632
"1476","11",9000000,10000000,193,10,75,75,8958.383342,481.213086,4426.970167,4123
"1477","11",10000000,11000000,168,6,68,84,8968.228286,482,4446.597026,4123
"1478","11",11000000,12000000,139,9,58,64,8971.955313,482,4451.60795,4123.72087
"1479","11",12000000,13000000,206,10,67,63,8975.159832,482,4461.633551,4126.879902
"1480","11",13000000,14000000,234,8,65,94,8980.214442,482,4465.269109,4127
"1481","11",14000000,15000000,204,7,55,103,8982.744793,482,4466,4137.651305
"1482","11",15000000,16000000,299,5,112,152,8984.994671,482.357308,4466.059985,4150.952904
"1483","11",16000000,17000000,238,9,64,124,8989,483,4468.404433,4152.837718
"1484","11",17000000,18000000,246,9,86,115,8990.33525,483,4469,4153.423132
"1485","11",18000000,19000000,153,8,47,69,8991,483,4466.59252,4155
"1486","11",19000000,20000000,93,3,46,46,8991,483,4459,4155
"1487","11",20000000,21000000,111,12,64,72,8991,483,4459,4155
"1488","11",21000000,22000000,101,6,41,41,8991,483,4459,4155
"1489","11",22000000,23000000,102,3,42,52,8991,483,4459.710452,4155
"1490","11",23000000,24000000,98,5,64,58,8991,483,4460,4155.59944
"1491","11",24000000,25000000,114,1,47,54,8991,483,4460,4156
"1492","11",25000000,26000000,217,8,60,96,8991,483,4460,4156
"1493","11",26000000,27000000,108,3,54,37,8991,483,4460,4156
"1494","11",27000000,28000000,107,3,41,40,8991,483,4460,4156
"1495","11",28000000,29000000,240,7,52,92,8991,483,4460,4156
"1496","11",29000000,30000000,209,4,57,80,8991,483,4460,4156
"1497","11",30000000,31000000,198,8,50,70,8991,483,4460.432968,4156
"1498","11",31000000,32000000,218,10,90,88,8991,483,4461,4156
"1499","11",32000000,33000000,141,12,80,50,8991,483,4460.492623,4156
"1500","11",33000000,34000000,72,3,36,21,8991,483,4460,4156
"1501","11",34000000,35000000,59,5,51,22,8991,483,4460,4156
"1502","11",35000000,36000000,148,13,88,52,8991,483,4460,4156
"1503","11",36000000,37000000,145,7,98,60,8991,483,4459.968763,4156
"1504","11",37000000,38000000,53,5,59,24,8982.419013,483,4459,4156
"1505","11",38000000,39000000,71,9,67,44,8954,483,4459,4156
"1506","11",39000000,40000000,96,8,76,46,8954,483,4459,4156
"1507","11",40000000,41000000,299,18,103,82,8952.83931,483,4459,4156
"1508","11",41000000,42000000,149,13,89,49,8951.563065,483,4459,4156
"1509","11",42000000,43000000,96,5,86,47,8951,483,4459,4156
"1510","11",43000000,44000000,60,5,92,25,8950.000231,483,4459,4156
"1511","11",44000000,45000000,110,6,69,24,8949.458102,483,4459,4156
"1512","11",45000000,46000000,93,7,59,32,8949,483,4459,4156
"1513","11",46000000,47000000,53,10,54,35,8949,483,4458.20734,4156
"1514","11",47000000,48000000,86,6,46,27,8948.829992,483,4456,4156
"1515","11",48000000,49000000,142,7,70,56,8945.941158,483,4456,4156
"1516","11",49000000,50000000,69,12,72,35,8944.021891,483,4456,4156
"1517","11",50000000,51000000,50,3,34,19,8943.676533,483,4456,4155.982307
"1518","11",51000000,52000000,138,5,71,54,8943,483,4456,4155
"1519","11",52000000,53000000,152,3,68,95,8943,483,4456,4155
"1520","11",53000000,54000000,316,5,59,125,8941.563034,483,4456,4154.5609
"1521","11",54000000,55000000,207,11,67,118,8936.350594,483,4455.556828,4154.157746
"1522","11",55000000,56000000,195,10,58,80,8929.709818,483,4455,4155
"1523","11",56000000,57000000,426,7,66,167,8909.286357,483,4450.757647,4154.026584
"1524","11",57000000,58000000,434,10,66,182,8875.690567,483,4436.531745,4150.343543
"1525","11",58000000,59000000,486,10,83,297,8832.799111,478.40896,4397.045482,4132.705085
"1526","11",59000000,60000000,440,13,64,226,8725.02783,473.404527,4288.017589,4047.241987
"1527","11",60000000,61000000,290,3,33,152,8543.488684,458.3068,4128.493291,3969.217068
"1528","11",61000000,62000000,181,3,5,83,6800.167974,391.79695,3665.794443,3467.071886
"1529","11",62000000,63000000,5,0,0,2,83.252688,6.527036,66.280901,60.676425
"1530","12",0,1000000,80,2,6,15,4938.783317,320.729987,1996.497378,1859.039407
"1531","12",1000000,2000000,402,11,33,138,8294.892818,473.624053,3703.86327,3526.704969
"1532","12",2000000,3000000,245,4,39,104,8628.369472,478.63524,4165.626349,3884.76493
"1533","12",3000000,4000000,247,7,49,93,8773.201057,479,4284.353863,4017.04496
"1534","12",4000000,5000000,245,2,37,116,8812.040067,480.910361,4367.529862,4057.877667
"1535","12",5000000,6000000,188,4,22,87,8823.421181,481,4382.140558,4131.57164
"1536","12",6000000,7000000,86,1,13,59,8833.130924,481,4386.342664,4136.864431
"1537","12",7000000,8000000,102,2,12,33,8835.614272,481,4399.855999,4141.192079
"1538","12",8000000,9000000,120,2,16,86,8839.437792,481,4409.247286,4142.225041
"1539","12",9000000,10000000,283,6,36,108,8848.952648,481.87209,4412.743616,4146.395146
"1540","12",10000000,11000000,210,8,52,73,8878.269308,482,4427.752216,4147.978724
"1541","12",11000000,12000000,141,10,38,43,8972.870397,482,4430.046013,4149.824333
"1542","12",12000000,13000000,122,3,52,53,8975.773755,482,4431,4150
"1543","12",13000000,14000000,112,7,54,44,8978.180707,482,4435.864056,4150.547454
"1544","12",14000000,15000000,88,3,39,51,8980.837488,482,4438,4152.475569
"1545","12",15000000,16000000,96,5,46,44,8982.045871,482,4438,4153
"1546","12",16000000,17000000,129,7,74,70,8983.107267,482,4446.968148,4153.332424
"1547","12",17000000,18000000,178,9,73,87,8987.521909,482,4452.215957,4154
"1548","12",18000000,19000000,238,13,127,119,8988,482.839626,4457.185414,4154.712619
"1549","12",19000000,20000000,147,9,85,70,8988.992707,483,4459,4156
"1550","12",20000000,21000000,120,6,69,53,8989.509272,483,4459,4156
"1551","12",21000000,22000000,138,8,67,54,8990,483,4459,4156
"1552","12",22000000,23000000,122,7,74,62,8990,483,4459,4156
"1553","12",23000000,24000000,95,4,55,33,8990,483,4464.739169,4156
"1554","12",24000000,25000000,92,6,54,39,8990,483,4471,4156
"1555","12",25000000,26000000,95,7,46,42,8990,483,4471,4156
"1556","12",26000000,27000000,69,4,58,46,8990,483,4471,4156
"1557","12",27000000,28000000,97,9,56,52,8990,483,4471,4156
"1558","12",28000000,29000000,113,4,64,40,8990,483,4471,4156
"1559","12",29000000,30000000,124,9,56,50,8990.503792,483,4471,4156
"1560","12",30000000,31000000,203,5,42,58,8991,483,4471,4156
"1561","12",31000000,32000000,126,7,67,48,8991,483,4471,4156
"1562","12",32000000,33000000,88,1,52,33,8991,483,4471,4156
"1563","12",33000000,34000000,56,1,56,35,8991,483,4471,4156
"1564","12",34000000,35000000,98,5,65,49,8991,483,4471,4156
"1565","12",35000000,36000000,172,1,67,58,8991,483,4471,4156.706461
"1566","12",36000000,37000000,181,16,68,42,8991,483,4471,4157
"1567","12",37000000,38000000,76,2,50,39,8991,483,4471,4157
"1568","12",38000000,39000000,59,7,64,37,8991,483,4471,4157
"1569","12",39000000,40000000,101,11,58,46,8991,483,4471,4157
"1570","12",40000000,41000000,69,4,36,30,8991,483,4471,4157
"1571","12",41000000,42000000,61,4,30,26,8991,483,4471,4157
"1572","12",42000000,43000000,46,4,34,18,8991,483,4471,4157
"1573","12",43000000,44000000,78,3,37,38,8990.971037,483,4471,4157
"1574","12",44000000,45000000,84,4,27,28,8990,483,4471,4157
"1575","12",45000000,46000000,71,4,24,35,8990,483,4471,4157
"1576","12",46000000,47000000,169,5,45,62,8990,483,4471,4157
"1577","12",47000000,48000000,114,2,34,49,8990,483,4471,4157
"1578","12",48000000,49000000,47,2,15,29,8990,483,4471,4157
"1579","12",49000000,50000000,31,2,20,15,8990,483,4471,4157
"1580","12",50000000,51000000,121,2,48,34,8990,483,4471,4157
"1581","12",51000000,52000000,165,3,64,58,8990,483,4471,4157
"1582","12",52000000,53000000,61,2,36,25,8990,483,4471,4157
"1583","12",53000000,54000000,29,1,34,16,8990,483,4471,4157
"1584","12",54000000,55000000,52,1,37,29,8990,483,4471,4157
"1585","12",55000000,56000000,118,2,66,56,8990,483,4471,4157
"1586","12",56000000,57000000,194,19,84,60,8990,483,4471,4157
"1587","12",57000000,58000000,110,4,84,52,8988.426013,483,4471,4157
"1588","12",58000000,59000000,84,6,59,41,8987.818364,483,4471,4156.232499
"1589","12",59000000,60000000,47,6,58,23,8987,483,4470.298368,4155
